game_year,game_pk,pitcher_id,pitcher_name,batter_id,batter_name,count,p_p1,p_p2,p_p3,p_p4,p_p5,p_p6,p_p7,b_p1,b_p2,b_p3,b_p4,b_p5,b_p6,b_p7,prev_pitch,pp_loc,prev_pitch_2,pp2_loc,prev_pitch_3,pp3_loc,pitch_number,count_code,inning,bat_stand,base_sit,outs_when_up,p_1,p_2,p_3,p_4,p_5,p_6,p_7
2021,633617,2021489119,2021 Wade Miley,630105,Jake Cronenworth,3-2,0.07142857142857142,0,0.6428571428571429,0.21428571428571427,0,0.07142857142857142,0,1,0,0,0,0,0,0,3,13,3,14,1,12,8,12,5,2,0,2,1,0,0,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,605170,Victor Caratini,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.30303030303030304,0.030303030303030304,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.21212121212121213,0,0,0,0,0,0,0,1,1,5,1,1,2,0,0,0,0,0,1,0
2021,633617,2021489119,2021 Wade Miley,605397,Joe Musgrove,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.4375,0.125,0.125,0,0.25,0.0625,0,0,0,0,0,0,0,1,1,6,1,0,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,605397,Joe Musgrove,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0,0,1,0,0,0,0,3,13,0,0,0,0,2,3,6,1,0,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,605397,Joe Musgrove,2-0,0.044444444444444446,0,0.6222222222222222,0,0,0.3333333333333333,0,0,0,1,0,0,0,0,3,13,3,13,0,0,3,6,6,1,0,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,605397,Joe Musgrove,3-0,0.25,0,0.75,0,0,0,0,0,0,1,0,0,0,0,3,14,3,13,3,13,4,9,6,1,0,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,605397,Joe Musgrove,3-1,0.07692307692307693,0,0.6153846153846154,0,0,0.3076923076923077,0,0,0,1,0,0,0,0,3,8,3,14,3,13,5,10,6,1,0,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,502054,Tommy Pham,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.42574257425742573,0.1188118811881188,0.04950495049504951,0.09900990099009901,0.21782178217821782,0.0891089108910891,0,0,0,0,0,0,0,1,1,6,1,0,1,1,0,0,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,502054,Tommy Pham,0-1,0.4230769230769231,0,0.2692307692307692,0,0.07692307692307693,0.23076923076923078,0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.23809523809523808,0.14285714285714285,0,1,6,0,0,0,0,2,2,6,1,0,1,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,665487,Fernando Tatís,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.35,0.15,0.0875,0.0625,0.1625,0.1875,0,0,0,0,0,0,0,1,1,6,1,0,2,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,663757,Trent Grisham,0-0,0.030534351145038167,0.022900763358778626,0.732824427480916,0.16030534351145037,0.030534351145038167,0.022900763358778626,0,0.5223880597014925,0.16417910447761194,0.07462686567164178,0.16417910447761194,0.07462686567164178,0,0,0,0,0,0,0,0,1,1,6,2,0,2,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,663757,Trent Grisham,1-0,0.02702702702702703,0.02702702702702703,0.8918918918918919,0.02702702702702703,0,0.02702702702702703,0,0,0,1,0,0,0,0,3,13,0,0,0,0,2,3,6,2,0,2,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,663757,Trent Grisham,1-1,0,0.06666666666666667,0.5333333333333333,0.2,0.1,0.1,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,3,8,3,13,0,0,3,4,6,2,0,2,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,663757,Trent Grisham,2-1,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.2727272727272727,0,0,0,0,0,1,0,0,0,0,3,13,3,8,3,13,4,8,6,2,0,2,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,592518,Manny Machado,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.38144329896907214,0.15463917525773196,0.041237113402061855,0.1134020618556701,0.13402061855670103,0.17525773195876287,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,571976,Wil Myers,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.32051282051282054,0.1794871794871795,0.0641025641025641,0.11538461538461539,0.1794871794871795,0.14102564102564102,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,571976,Wil Myers,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0.5,0,0.5,0,0,0,0,3,1,0,0,0,0,2,2,7,1,0,0,1,0,0,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,571976,Wil Myers,0-2,0.6785714285714286,0,0.21428571428571427,0,0.03571428571428571,0.07142857142857142,0,0.6,0.2,0,0.2,0,0,0,1,4,3,1,0,0,3,5,7,1,0,0,1,0,0,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,571976,Wil Myers,0-2,0.6785714285714286,0,0.21428571428571427,0,0.03571428571428571,0.07142857142857142,0,0.6,0.2,0,0.2,0,0,0,1,4,1,4,3,1,4,5,7,1,0,0,1,0,0,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,543333,Eric Hosmer,0-0,0.030534351145038167,0.022900763358778626,0.732824427480916,0.16030534351145037,0.030534351145038167,0.022900763358778626,0,0.3333333333333333,0.12121212121212122,0.10606060606060606,0.3333333333333333,0.10606060606060606,0,0,0,0,0,0,0,0,1,1,7,2,0,1,0,0,0,1,0,0,0
2021,633617,2021489119,2021 Wade Miley,543333,Eric Hosmer,0-1,0,0,0,0.9,0,0.1,0,0.35714285714285715,0.21428571428571427,0,0.42857142857142855,0,0,0,4,9,0,0,0,0,2,2,7,2,0,1,0,0,0,1,0,0,0
2021,633617,2021489119,2021 Wade Miley,543333,Eric Hosmer,0-2,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.5,0,0,0,0,0,0,1,0,0,0,4,13,4,9,0,0,3,5,7,2,0,1,0,0,0,1,0,0,0
2021,633617,2021489119,2021 Wade Miley,543333,Eric Hosmer,1-2,0.26666666666666666,0.06666666666666667,0.13333333333333333,0.4666666666666667,0.06666666666666667,0,0,0.4444444444444444,0,0,0.4444444444444444,0,0.1111111111111111,0,4,13,4,13,4,9,4,7,7,2,0,1,1,0,0,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,543333,Eric Hosmer,2-2,0.14285714285714285,0,0.5714285714285714,0.2857142857142857,0,0,0,0.375,0,0.25,0,0.375,0,0,1,13,4,13,4,13,5,11,7,2,0,1,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,630105,Jake Cronenworth,0-0,0.030534351145038167,0.022900763358778626,0.732824427480916,0.16030534351145037,0.030534351145038167,0.022900763358778626,0,0.4948453608247423,0.15463917525773196,0.13402061855670103,0.12371134020618557,0.09278350515463918,0,0,0,0,0,0,0,0,1,1,7,2,0,2,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,630105,Jake Cronenworth,0-1,0,0.021739130434782608,0.5869565217391305,0.2826086956521739,0.021739130434782608,0.08695652173913043,0,0.25,0.25,0,0.25,0.25,0,0,3,4,0,0,0,0,2,2,7,2,0,2,0,0,0,1,0,0,0
2021,633617,2021489119,2021 Wade Miley,630105,Jake Cronenworth,0-2,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.5,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,4,13,3,4,0,0,3,5,7,2,0,2,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,605170,Victor Caratini,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.30303030303030304,0.030303030303030304,0.15151515151515152,0.21212121212121213,0.09090909090909091,0.21212121212121213,0,0,0,0,0,0,0,1,1,8,1,0,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,605170,Victor Caratini,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0.5,0,0,0,0,0.5,0,3,13,0,0,0,0,2,3,8,1,0,0,1,0,0,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,595777,Jurickson Profar,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.32558139534883723,0.13953488372093023,0.09302325581395349,0.046511627906976744,0.20930232558139536,0.18604651162790697,0,0,0,0,0,0,0,1,1,8,1,1,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,595777,Jurickson Profar,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0,0,0.5,0,0,0.5,0,3,11,0,0,0,0,2,3,8,1,1,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,595777,Jurickson Profar,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0,0,0,0,0,1,0,3,9,3,11,0,0,3,4,8,1,1,0,0,0,0,0,0,1,0
2021,633617,2021489119,2021 Wade Miley,595777,Jurickson Profar,2-1,0.14285714285714285,0,0.25396825396825395,0,0,0.6031746031746031,0,0.2,0,0,0.2,0.2,0.4,0,6,14,3,9,3,11,4,8,8,1,1,0,0,0,0,0,0,1,0
2021,633617,2021489119,2021 Wade Miley,595777,Jurickson Profar,2-2,0.17391304347826086,0.021739130434782608,0.32608695652173914,0,0,0.4782608695652174,0,0,0,1,0,0,0,0,6,9,6,14,3,9,5,11,8,1,1,0,0,0,1,0,0,0,0
2021,633617,2021489119,2021 Wade Miley,595777,Jurickson Profar,3-2,0.20512820512820512,0,0.4358974358974359,0,0.02564102564102564,0.3333333333333333,0,0,0.5,0,0,0,0.5,0,3,14,6,9,6,14,6,12,8,1,1,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.5151515151515151,0.18181818181818182,0.06060606060606061,0.050505050505050504,0.1111111111111111,0.08080808080808081,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0,0.2,0.4,0,0.2,0.2,0,3,6,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,1-1,0.09195402298850575,0,0.16091954022988506,0.011494252873563218,0,0.735632183908046,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0.5714285714285714,0,6,12,3,6,0,0,3,4,1,1,0,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,663898,Brendan Rodgers,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.2857142857142857,0.1746031746031746,0.1111111111111111,0.06349206349206349,0.09523809523809523,0.2698412698412698,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,663898,Brendan Rodgers,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0.5,0,0.5,0,0,0,0,3,13,0,0,0,0,2,3,1,1,1,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,663898,Brendan Rodgers,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,3,13,3,13,0,0,3,4,1,1,1,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,663898,Brendan Rodgers,1-2,0.3728813559322034,0,0.2711864406779661,0.03389830508474576,0.03389830508474576,0.288135593220339,0,0.3333333333333333,0,0,0,0,0.6666666666666666,0,3,7,3,13,3,13,4,7,1,1,1,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,596115,Trevor Story,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.3669724770642202,0.1559633027522936,0.10091743119266056,0.10091743119266056,0.12844036697247707,0.14678899082568808,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,596115,Trevor Story,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0.2,0.2,0.6,0,0,0,0,3,13,0,0,0,0,2,3,1,1,1,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,596115,Trevor Story,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0.3333333333333333,0,0.6666666666666666,0,0,0,0,3,13,3,13,0,0,3,4,1,1,1,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,543068,C. J. Cron,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.43157894736842106,0.14736842105263157,0.07368421052631578,0.09473684210526316,0.08421052631578947,0.16842105263157894,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,543068,C. J. Cron,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0,0,1,0,0,0,0,3,2,0,0,0,0,2,2,1,1,1,2,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,543068,C. J. Cron,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0.4,0,0.4,0,0,0.2,0,3,11,3,2,0,0,3,4,1,1,1,2,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,543068,C. J. Cron,2-1,0.14285714285714285,0,0.25396825396825395,0,0,0.6031746031746031,0,0.3076923076923077,0.23076923076923078,0,0.07692307692307693,0,0.38461538461538464,0,6,14,3,11,3,2,4,8,1,1,1,2,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,602074,Yonathan Daza,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.35,0.1875,0.075,0.1375,0.1125,0.1375,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,602074,Yonathan Daza,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0.25,0,0,0,0,0.75,0,3,7,0,0,0,0,2,2,2,1,0,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,602074,Yonathan Daza,0-2,0.24,0,0.24,0.04,0,0.48,0,0.5,0,0.25,0.25,0,0,0,6,12,3,7,0,0,3,5,2,1,0,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,602074,Yonathan Daza,1-2,0.3728813559322034,0,0.2711864406779661,0.03389830508474576,0.03389830508474576,0.288135593220339,0,0,0,0,0,0.5,0.5,0,3,14,6,12,3,7,4,7,2,1,0,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,602074,Yonathan Daza,1-2,0.22950819672131148,0,0.2459016393442623,0,0,0.5245901639344263,0,0.7142857142857143,0,0.2857142857142857,0,0,0,0,6,14,3,14,6,12,5,7,2,1,0,0,1,0,0,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,658069,Joshua Fuentes,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.5714285714285714,0.07936507936507936,0.09523809523809523,0.047619047619047616,0.07936507936507936,0.12698412698412698,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,658069,Joshua Fuentes,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0,0,1,0,0,0,0,3,13,0,0,0,0,2,2,2,1,1,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,658069,Joshua Fuentes,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0.25,0,0.5,0,0,0.25,0,3,13,3,13,0,0,3,4,2,1,1,0,1,0,0,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,658069,Joshua Fuentes,1-2,0.53125,0,0.1875,0,0.15625,0.125,0,0.375,0.25,0.375,0,0,0,0,1,1,3,13,3,13,4,7,2,1,1,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,658069,Joshua Fuentes,1-2,0.3728813559322034,0,0.2711864406779661,0.03389830508474576,0.03389830508474576,0.288135593220339,0,0.2,0,0.2,0,0.4,0.2,0,3,11,1,1,3,13,5,7,2,1,1,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,658069,Joshua Fuentes,1-2,0.3728813559322034,0,0.2711864406779661,0.03389830508474576,0.03389830508474576,0.288135593220339,0,0.2,0,0.2,0,0.4,0.2,0,3,13,3,11,1,1,6,7,2,1,1,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,656582,Connor Joe,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.3939393939393939,0.24242424242424243,0.09090909090909091,0.030303030303030304,0.15151515151515152,0.09090909090909091,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,656582,Connor Joe,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,3,13,0,0,0,0,2,3,2,1,2,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,553869,Elias Díaz,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.3626373626373626,0.10989010989010989,0.06593406593406594,0.07692307692307693,0.15384615384615385,0.23076923076923078,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,608566,Germán Márquez,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.3333333333333333,0.1111111111111111,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,608566,Germán Márquez,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0.25,0,0.5,0,0,0.25,0,3,2,0,0,0,0,2,2,2,1,2,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,608566,Germán Márquez,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0,0,1,0,0,0,0,3,13,3,2,0,0,3,4,2,1,2,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.5151515151515151,0.18181818181818182,0.06060606060606061,0.050505050505050504,0.1111111111111111,0.08080808080808081,0,0,0,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,1-0,0,0,0.2857142857142857,0,0,0.7142857142857143,0,0.6,0,0.4,0,0,0,0,6,13,0,0,0,0,2,3,2,1,1,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,2-0,0.044444444444444446,0,0.6222222222222222,0,0,0.3333333333333333,0,0,0,0.6666666666666666,0,0,0.3333333333333333,0,3,14,6,13,0,0,3,6,2,1,1,1,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,2-1,0.14285714285714285,0,0.25396825396825395,0,0,0.6031746031746031,0,0.2,0.2,0.2,0.4,0,0,0,6,9,3,14,6,13,4,8,2,1,1,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,2-2,0.42105263157894735,0,0.34210526315789475,0.05263157894736842,0,0.18421052631578946,0,1,0,0,0,0,0,0,3,7,6,9,3,14,5,11,2,1,1,1,1,0,0,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,3-2,0.625,0,0.20833333333333334,0,0,0.16666666666666666,0,0.625,0,0.125,0.125,0,0.125,0,1,11,3,7,6,9,6,12,2,1,1,1,1,0,0,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,641658,Garrett Hampson,3-2,0.625,0,0.20833333333333334,0,0,0.16666666666666666,0,0.625,0,0.125,0.125,0,0.125,0,1,4,1,11,3,7,7,12,2,1,1,1,1,0,0,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,663898,Brendan Rodgers,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.2857142857142857,0.1746031746031746,0.1111111111111111,0.06349206349206349,0.09523809523809523,0.2698412698412698,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,663898,Brendan Rodgers,0-1,0.1366906474820144,0,0.5827338129496403,0.007194244604316547,0.007194244604316547,0.26618705035971224,0,0.5,0,0.25,0,0,0.25,0,3,13,0,0,0,0,2,2,2,1,1,2,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,596115,Trevor Story,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.3669724770642202,0.1559633027522936,0.10091743119266056,0.10091743119266056,0.12844036697247707,0.14678899082568808,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0
2021,633730,2021489119,2021 Wade Miley,596115,Trevor Story,1-0,0.05263157894736842,0,0.3684210526315789,0,0.3684210526315789,0.21052631578947367,0,0.4,0.2,0.2,0,0,0.2,0,5,12,0,0,0,0,2,3,3,1,0,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,596115,Trevor Story,1-1,0.09195402298850575,0,0.16091954022988506,0.011494252873563218,0,0.735632183908046,0,0.36363636363636365,0.36363636363636365,0,0.09090909090909091,0,0.18181818181818182,0,6,8,5,12,0,0,3,4,3,1,0,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,596115,Trevor Story,2-1,0.14285714285714285,0,0.25396825396825395,0,0,0.6031746031746031,0,0.375,0.125,0.125,0.125,0,0.25,0,6,14,6,8,5,12,4,8,3,1,0,0,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,543068,C. J. Cron,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.43157894736842106,0.14736842105263157,0.07368421052631578,0.09473684210526316,0.08421052631578947,0.16842105263157894,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,543068,C. J. Cron,0-1,0.07547169811320754,0,0.24528301886792453,0,0,0.6792452830188679,0,0.2857142857142857,0.14285714285714285,0,0,0,0.5714285714285714,0,6,8,0,0,0,0,2,2,3,1,0,1,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,543068,C. J. Cron,0-2,0.24,0,0.24,0.04,0,0.48,0,0.5,0,0,0.16666666666666666,0,0.3333333333333333,0,6,14,6,8,0,0,3,5,3,1,0,1,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,602074,Yonathan Daza,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.35,0.1875,0.075,0.1375,0.1125,0.1375,0,0,0,0,0,0,0,1,1,3,1,1,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,602074,Yonathan Daza,1-0,0.189873417721519,0,0.620253164556962,0,0,0.189873417721519,0,0,0,1,0,0,0,0,3,13,0,0,0,0,2,3,3,1,1,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,602074,Yonathan Daza,1-1,0.0970873786407767,0,0.5922330097087378,0,0,0.3106796116504854,0,0,0,0.5,0,0,0.5,0,3,1,3,13,0,0,3,4,3,1,1,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,602074,Yonathan Daza,2-1,0.14285714285714285,0,0.5714285714285714,0,0,0.2857142857142857,0,0,0,1,0,0,0,0,3,13,3,1,3,13,4,8,3,1,1,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,658069,Joshua Fuentes,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.5714285714285714,0.07936507936507936,0.09523809523809523,0.047619047619047616,0.07936507936507936,0.12698412698412698,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,0,1,0,0
2021,633730,2021489119,2021 Wade Miley,658069,Joshua Fuentes,1-0,0.05263157894736842,0,0.3684210526315789,0,0.3684210526315789,0.21052631578947367,0,0,0.5,0.5,0,0,0,0,5,12,0,0,0,0,2,3,4,1,0,0,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,656582,Connor Joe,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.3939393939393939,0.24242424242424243,0.09090909090909091,0.030303030303030304,0.15151515151515152,0.09090909090909091,0,0,0,0,0,0,0,1,1,4,1,0,1,0,1,0,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,656582,Connor Joe,0-1,0,0.25,0.25,0,0,0.5,0,0,0.5,0,0.25,0,0.25,0,2,12,0,0,0,0,2,2,4,1,0,1,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,656582,Connor Joe,0-2,0.24,0,0.24,0.04,0,0.48,0,0.25,0,0.25,0,0,0.5,0,6,14,2,12,0,0,3,5,4,1,0,1,0,0,1,0,0,0,0
2021,633730,2021489119,2021 Wade Miley,656582,Connor Joe,1-2,0.3728813559322034,0,0.2711864406779661,0.03389830508474576,0.03389830508474576,0.288135593220339,0,0,0,0,0,0,1,0,3,12,6,14,2,12,4,7,4,1,0,1,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,656582,Connor Joe,1-2,0.22950819672131148,0,0.2459016393442623,0,0,0.5245901639344263,0,0.2,0.2,0,0,0.2,0.4,0,6,14,3,12,6,14,5,7,4,1,0,1,0,0,0,0,0,1,0
2021,633730,2021489119,2021 Wade Miley,553869,Elias Díaz,0-0,0.07789855072463768,0.010869565217391304,0.625,0.009057971014492754,0.07246376811594203,0.20471014492753623,0,0.3626373626373626,0.10989010989010989,0.06593406593406594,0.07692307692307693,0.15384615384615385,0.23076923076923078,0,0,0,0,0,0,0,1,1,4,1,0,2,0,0,0,0,0,1,0
